InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category
INV100700,TOY7349,Puzzle,2,2023-08-16,56.52,10403.0,France,Toys
INV103511,CLO3954,Sneakers,1,2023-08-16,47.49,,Switzerland,Clothing
INV101782,TOY5023,Action Figure,3,2023-08-16,65.83,10277.0,Netherlands,Toys
INV103845,HOM6748,Vase,2,2023-08-16,111.6,10446.0,United Kingdom,Home & Garden
INV102758,HOM9559,Picture Frame,5,2023-08-16,44.67,10266.0,France,Home & Garden
INV101099,ELE5381,Mouse,3,2023-08-16,394.78,10212.0,United Kingdom,Electronics
INV100925,CLO3161,Hat,6,2023-08-16,128.1,10111.0,United Kingdom,Clothing
INV102556,ELE9831,Laptop,3,2023-08-16,285.47,10168.0,United Kingdom,Electronics
INV102138,ELE2018,Monitor,4,2023-08-16,137.5,10424.0,Australia,Electronics
INV101923,BOO6765,Fiction Book,1,2023-08-16,25.55,10488.0,Netherlands,Books
INV102852,HOM4793,Cushion,6,2023-08-16,83.42,10009.0,United Kingdom,Home & Garden
INV101037,ELE5439,Monitor,6,2023-08-17,322.18,10234.0,Netherlands,Electronics
INV102733,CLO3798,Scarf,5,2023-08-17,118.02,10493.0,France,Clothing
INV101966,TOY8260,Puzzle,1,2023-08-17,24.54,10074.0,France,Toys
INV102471,TOY7608,Puzzle,2,2023-08-17,56.86,10469.0,United Kingdom,Toys
INV100941,BOO8129,Non-Fiction Book,3,2023-08-17,19.11,10167.0,United Kingdom,Books
INV100667,TOY2223,Board Game,1,2023-08-17,43.43,10354.0,Spain,Toys
INV103750,BOO8108,Non-Fiction Book,1,2023-08-17,41.41,10067.0,United Kingdom,Books
INV100961,ELE1752,Mouse,24,2023-08-17,250.63,10026.0,United Kingdom,Electronics
INV102667,HOM9983,Garden Tools,3,2023-08-17,148.47,10062.0,United Kingdom,Home & Garden
INV100438,HOM5994,Lamp,4,2023-08-17,129.44,10400.0,United Kingdom,Home & Garden
INV101260,BOO3934,Comic Book,3,2023-08-17,25.16,10280.0,United Kingdom,Books
INV102269,TOY1947,Puzzle,1,2023-08-17,31.93,10246.0,United Kingdom,Toys
INV101418,ELE6221,USB Cable,5,2023-08-17,443.71,10140.0,Germany,Electronics
INV100782,CLO4127,Scarf,1,2023-08-17,91.5,10313.0,France,Clothing
INV100311,HOM7533,Garden Tools,3,2023-08-18,60.81,10354.0,United Kingdom,Home & Garden
INV104926,HOM5823,Cushion,1,2023-08-18,31.65,10330.0,Switzerland,Home & Garden
INV102286,HOM6594,Plant Pot,3,2023-08-18,143.22,10012.0,United Kingdom,Home & Garden
INV100604,ELE3244,Monitor,6,2023-08-18,309.09,10047.0,USA,Electronics
INV104810,HOM6668,Garden Tools,2,2023-08-18,130.64,10055.0,United Kingdom,Home & Garden
INV102716,HOM4407,Garden Tools,4,2023-08-18,29.49,10345.0,France,Home & Garden
INV102478,TOY8202,Building Blocks,2,2023-08-18,55.33,10395.0,Germany,Toys
INV104333,ELE4434,Headphones,24,2023-08-18,641.44,10165.0,United Kingdom,Electronics
INV104461,CLO2982,Hat,3,2023-08-18,64.27,10216.0,United Kingdom,Clothing
INV103813,ELE6465,Monitor,1,2023-08-18,795.57,10289.0,France,Electronics
INV101956,TOY8614,Action Figure,1,2023-08-19,74.67,,United Kingdom,Toys
INV101959,HOM6539,Garden Tools,5,2023-08-19,94.46,10341.0,United Kingdom,Home & Garden
INV102816,ELE4515,USB Cable,10,2023-08-19,674.85,10070.0,United Kingdom,Electronics
INV100172,HOM6877,Lamp,1,2023-08-19,136.32,10234.0,United Kingdom,Home & Garden
INV103632,BOO7403,Comic Book,1,2023-08-19,29.92,10332.0,United Kingdom,Books
INV102460,TOY4291,Building Blocks,5,2023-08-19,10.87,10275.0,United Kingdom,Toys
INV102339,BOO4355,Non-Fiction Book,24,2023-08-19,20.97,10047.0,United Kingdom,Books
INV101081,HOM3765,Vase,4,2023-08-19,30.77,10086.0,Germany,Home & Garden
INV102685,ELE2872,USB Cable,3,2023-08-19,30.69,10225.0,United Kingdom,Electronics
INV100140,CLO9849,Hat,-1,2023-08-19,170.81,10200.0,United Kingdom,Clothing
INV100910,HOM9553,Garden Tools,2,2023-08-19,98.66,10126.0,United Kingdom,Home & Garden
INV100145,BOO4164,Comic Book,12,2023-08-19,15.62,10045.0,United Kingdom,Books
INV100107,HOM8000,Lamp,1,2023-08-19,49.87,10006.0,United Kingdom,Home & Garden
INV104967,BOO9813,Magazine,1,2023-08-19,49.39,10444.0,United Kingdom,Books
INV104806,CLO3529,Jeans,5,2023-08-20,110.97,,France,Clothing
INV102268,ELE3243,Mouse,2,2023-08-20,23.97,10394.0,Australia,Electronics
INV102554,BOO3057,Fiction Book,1,2023-08-20,10.94,10336.0,United Kingdom,Books
INV104656,HOM3966,Plant Pot,6,2023-08-20,120.32,10471.0,United Kingdom,Home & Garden
INV102527,CLO3076,T-Shirt,1,2023-08-20,58.9,10491.0,Germany,Clothing
INV101384,CLO2885,T-Shirt,-1,2023-08-20,62.48,10451.0,United Kingdom,Clothing
INV102938,TOY2370,Action Figure,4,2023-08-20,57.32,10435.0,France,Toys
INV102064,HOM3999,Cushion,3,2023-08-20,77.04,10446.0,United Kingdom,Home & Garden
INV103583,BOO3211,Textbook,4,2023-08-20,19.9,10084.0,United Kingdom,Books
INV102506,CLO2032,Sneakers,2,2023-08-20,139.49,10237.0,Spain,Clothing
INV103194,TOY7256,Action Figure,1,2023-08-20,39.82,10262.0,France,Toys
INV102622,ELE4071,Laptop,5,2023-08-21,519.25,10170.0,Belgium,Electronics
INV100921,BOO4876,Comic Book,6,2023-08-21,41.53,10288.0,Spain,Books
INV100193,ELE2032,Monitor,5,2023-08-21,120.87,10050.0,United Kingdom,Electronics
INV101826,HOM3886,Lamp,1,2023-08-21,105.72,10198.0,United Kingdom,Home & Garden
INV103254,CLO5133,Scarf,12,2023-08-21,80.27,10026.0,United Kingdom,Clothing
INV101674,HOM5775,Picture Frame,1,2023-08-21,50.23,10452.0,United Kingdom,Home & Garden
INV103878,ELE5496,Monitor,3,2023-08-21,549.23,10168.0,Switzerland,Electronics
INV100270,CLO6326,Jacket,3,2023-08-21,141.02,10272.0,United Kingdom,Clothing
INV102508,TOY5942,Board Game,2,2023-08-21,65.7,10471.0,United Kingdom,Toys
INV104646,TOY8617,Building Blocks,3,2023-08-21,21.53,10009.0,United Kingdom,Toys
INV104351,BOO3620,Non-Fiction Book,1,2023-08-21,26.47,10074.0,United Kingdom,Books
INV100850,TOY2982,Action Figure,1,2023-08-21,14.78,10139.0,United Kingdom,Toys
INV100336,BOO1556,Magazine,1,2023-08-21,24.35,10472.0,United Kingdom,Books
INV101685,ELE6559,USB Cable,1,2023-08-21,554.72,10217.0,Germany,Electronics
INV103636,HOM9770,Garden Tools,12,2023-08-21,64.53,10094.0,United Kingdom,Home & Garden
INV103829,ELE7451,Headphones,1,2023-08-21,121.26,10312.0,United Kingdom,Electronics
INV100673,BOO5196,Non-Fiction Book,4,2023-08-21,8.43,10403.0,Spain,Books
INV100569,BOO7965,Textbook,20,2023-08-21,29.22,10064.0,United Kingdom,Books
INV100178,TOY5815,Puzzle,5,2023-08-21,45.39,10157.0,Germany,Toys
INV104683,BOO2689,Comic Book,3,2023-08-22,49.09,10116.0,Netherlands,Books
INV102043,CLO2501,Sneakers,4,2023-08-22,177.45,10354.0,United Kingdom,Clothing
INV102691,BOO6882,Non-Fiction Book,3,2023-08-22,21.9,10052.0,United Kingdom,Books
INV104511,BOO2354,Non-Fiction Book,2,2023-08-22,44.81,10041.0,United Kingdom,Books
INV101293,HOM7121,Cushion,3,2023-08-22,71.9,10046.0,United Kingdom,Home & Garden
INV103410,CLO6952,T-Shirt,1,2023-08-22,53.41,,United Kingdom,Clothing
INV104575,ELE5139,Webcam,-2,2023-08-22,799.73,10422.0,United Kingdom,Electronics
INV104957,TOY4902,Building Blocks,2,2023-08-22,71.04,10267.0,United Kingdom,Toys
INV100187,HOM4939,Picture Frame,3,2023-08-22,76.06,10108.0,United Kingdom,Home & Garden
INV103616,TOY1510,Board Game,1,2023-08-22,70.9,10270.0,United Kingdom,Toys
INV103720,CLO1737,Jacket,2,2023-08-23,18.43,10023.0,United Kingdom,Clothing
INV102638,TOY6283,Building Blocks,2,2023-08-23,23.76,10272.0,United Kingdom,Toys
INV103934,HOM8097,Vase,1,2023-08-23,110.42,10294.0,United Kingdom,Home & Garden
INV103338,TOY1770,Puzzle,3,2023-08-23,43.05,10192.0,United Kingdom,Toys
INV101652,HOM3373,Picture Frame,6,2023-08-23,146.55,10198.0,Germany,Home & Garden
INV104701,ELE3808,Headphones,5,2023-08-23,139.11,10366.0,United Kingdom,Electronics
INV100596,ELE5500,Mouse,1,2023-08-23,148.83,10395.0,Netherlands,Electronics
INV104843,BOO8634,Textbook,1,2023-08-23,48.09,10123.0,United Kingdom,Books
INV104569,ELE4276,Keyboard,1,2023-08-23,256.51,10192.0,United Kingdom,Electronics
INV100819,HOM1922,Picture Frame,3,2023-08-23,129.96,10160.0,United Kingdom,Home & Garden
INV104944,HOM5470,Plant Pot,12,2023-08-23,52.86,10107.0,United Kingdom,Home & Garden
INV101327,TOY5109,Puzzle,2,2023-08-23,33.4,10028.0,United Kingdom,Toys
INV103779,CLO4364,Jacket,2,2023-08-23,38.05,10285.0,France,Clothing
INV101780,ELE2741,USB Cable,4,2023-08-24,596.88,10268.0,United Kingdom,Electronics
INV104994,CLO3560,Jacket,10,2023-08-24,182.38,10483.0,France,Clothing
INV102632,TOY6150,Puzzle,2,2023-08-24,76.31,10040.0,Belgium,Toys
INV103746,HOM1394,Vase,1,2023-08-24,36.95,10375.0,France,Home & Garden
INV100027,ELE5482,USB Cable,1,2023-08-24,222.39,10001.0,Spain,Electronics
INV100930,BOO1470,Magazine,2,2023-08-24,49.51,10488.0,United Kingdom,Books
INV101738,HOM3847,Cushion,2,2023-08-24,138.1,10248.0,United Kingdom,Home & Garden
INV101508,TOY5382,Action Figure,1,2023-08-24,44.67,10185.0,United Kingdom,Toys
INV103505,CLO5971,T-Shirt,3,2023-08-24,60.05,10139.0,United Kingdom,Clothing
INV101511,CLO8952,Sneakers,1,2023-08-24,121.18,10004.0,United Kingdom,Clothing
INV101023,HOM8135,Garden Tools,2,2023-08-24,66.58,10375.0,United Kingdom,Home & Garden
INV100774,HOM1508,Cushion,1,2023-08-24,89.24,10177.0,United Kingdom,Home & Garden
INV102324,TOY6936,Board Game,3,2023-08-25,39.3,10468.0,Australia,Toys
INV103233,TOY3063,Building Blocks,1,2023-08-25,78.03,10463.0,United Kingdom,Toys
INV100083,HOM8299,Lamp,1,2023-08-25,112.07,10233.0,United Kingdom,Home & Garden
INV104379,ELE4563,Mouse,2,2023-08-25,653.29,10365.0,Netherlands,Electronics
INV101627,TOY4041,Building Blocks,1,2023-08-25,21.75,10231.0,Belgium,Toys
INV102349,TOY6821,Doll,1,2023-08-25,27.49,10106.0,United Kingdom,Toys
INV100454,HOM7414,Vase,12,2023-08-25,107.42,10177.0,United Kingdom,Home & Garden
INV100146,HOM2447,Garden Tools,1,2023-08-25,56.13,10369.0,Belgium,Home & Garden
INV101321,ELE6190,Webcam,2,2023-08-25,182.5,10351.0,United Kingdom,Electronics
INV101360,CLO6298,Sneakers,3,2023-08-25,37.06,10165.0,Spain,Clothing
INV104520,BOO4815,Textbook,10,2023-08-25,19.5,10336.0,United Kingdom,Books
INV101934,TOY4487,Building Blocks,3,2023-08-25,75.69,10434.0,United Kingdom,Toys
INV104062,ELE5904,Mouse,1,2023-08-25,749.98,10003.0,United Kingdom,Electronics
INV101050,HOM6086,Cushion,3,2023-08-25,119.24,10336.0,United Kingdom,Home & Garden
INV104748,TOY5451,Doll,1,2023-08-25,55.46,10329.0,United Kingdom,Toys
INV103762,HOM2017,Garden Tools,1,2023-08-25,137.36,10443.0,United Kingdom,Home & Garden
INV102404,CLO7361,Dress,3,2023-08-26,115.89,10430.0,United Kingdom,Clothing
INV104439,BOO9378,Non-Fiction Book,6,2023-08-26,14.35,10087.0,Netherlands,Books
INV100472,HOM6953,Plant Pot,1,2023-08-26,120.59,10127.0,United Kingdom,Home & Garden
INV102629,ELE5289,Monitor,6,2023-08-26,464.05,10324.0,United Kingdom,Electronics
INV100897,BOO8633,Comic Book,3,2023-08-26,27.61,,United Kingdom,Books
INV100308,CLO3155,Jeans,2,2023-08-26,73.13,10165.0,United Kingdom,Clothing
INV102973,BOO8021,Comic Book,1,2023-08-26,46.71,10269.0,United Kingdom,Books
INV101879,ELE4937,USB Cable,5,2023-08-26,225.61,10006.0,United Kingdom,Electronics
INV104549,ELE3599,USB Cable,4,2023-08-27,78.76,,USA,Electronics
INV100726,ELE5332,Keyboard,3,2023-08-27,25.65,10064.0,United Kingdom,Electronics
INV103305,ELE5315,Webcam,4,2023-08-27,174.9,10010.0,United Kingdom,Electronics
INV100447,HOM9881,Picture Frame,1,2023-08-27,88.03,,United Kingdom,Home & Garden
INV104665,BOO3946,Textbook,2,2023-08-27,44.57,10129.0,United Kingdom,Books
INV100864,HOM1282,Lamp,5,2023-08-27,147.34,,Switzerland,Home & Garden
INV104958,ELE7200,Webcam,1,2023-08-27,519.1,10426.0,United Kingdom,Electronics
INV104600,BOO9524,Textbook,3,2023-08-27,16.43,10285.0,United Kingdom,Books
INV103524,CLO3555,Hat,2,2023-08-27,22.64,10300.0,United Kingdom,Clothing
INV104767,CLO3338,Hat,3,2023-08-27,84.06,10308.0,France,Clothing
INV101259,CLO7597,Jacket,1,2023-08-27,79.35,10033.0,United Kingdom,Clothing
INV102369,BOO3306,Textbook,5,2023-08-27,26.41,10065.0,United Kingdom,Books
INV104947,BOO6938,Non-Fiction Book,1,2023-08-27,35.18,10248.0,United Kingdom,Books
INV100599,HOM1363,Lamp,1,2023-08-27,115.13,10381.0,United Kingdom,Home & Garden
INV104137,HOM2151,Picture Frame,1,2023-08-27,61.04,10176.0,United Kingdom,Home & Garden
INV101512,BOO4118,Magazine,5,2023-08-27,40.47,10474.0,United Kingdom,Books
INV101397,HOM8737,Garden Tools,4,2023-08-27,70.63,10168.0,Belgium,Home & Garden
INV100899,HOM3431,Picture Frame,3,2023-08-27,120.97,10135.0,United Kingdom,Home & Garden
INV102165,HOM7805,Cushion,1,2023-08-27,77.35,10413.0,United Kingdom,Home & Garden
INV103283,TOY8803,Doll,6,2023-08-28,68.89,10137.0,Netherlands,Toys
INV104239,CLO2577,Jeans,10,2023-08-28,158.7,10220.0,United Kingdom,Clothing
INV103938,BOO7125,Textbook,1,2023-08-28,49.43,10016.0,United Kingdom,Books
INV101943,HOM1569,Lamp,3,2023-08-28,66.72,10135.0,United Kingdom,Home & Garden
INV100706,HOM2381,Garden Tools,4,2023-08-28,107.43,10420.0,United Kingdom,Home & Garden
INV102777,ELE4796,Monitor,1,2023-08-28,676.7,10028.0,United Kingdom,Electronics
INV100821,CLO3500,Hat,2,2023-08-28,175.24,10348.0,United Kingdom,Clothing
INV100231,HOM5427,Garden Tools,1,2023-08-28,99.71,10460.0,United Kingdom,Home & Garden
INV101558,HOM7957,Cushion,3,2023-08-29,72.89,10097.0,United Kingdom,Home & Garden
INV104157,ELE8347,USB Cable,1,2023-08-29,772.89,10028.0,Germany,Electronics
INV104178,CLO1131,Dress,3,2023-08-29,166.07,10390.0,United Kingdom,Clothing
INV102255,TOY7998,Doll,1,2023-08-29,12.6,10118.0,France,Toys
INV103229,ELE8681,USB Cable,1,2023-08-29,555.06,10301.0,United Kingdom,Electronics
INV103679,TOY2895,Doll,10,2023-08-29,63.38,10169.0,United Kingdom,Toys
INV101570,ELE8833,Headphones,2,2023-08-29,273.0,10112.0,United Kingdom,Electronics
INV104027,ELE7844,Laptop,2,2023-08-29,470.96,10287.0,United Kingdom,Electronics
INV103906,TOY4630,Doll,-1,2023-08-29,76.98,10253.0,United Kingdom,Toys
INV104622,HOM5409,Picture Frame,1,2023-08-29,44.06,10234.0,France,Home & Garden
INV100141,HOM1422,Picture Frame,1,2023-08-29,123.38,10410.0,United Kingdom,Home & Garden
INV102187,CLO7679,Scarf,1,2023-08-29,137.36,10163.0,United Kingdom,Clothing
INV104085,ELE4335,Mouse,10,2023-08-30,745.95,10303.0,Spain,Electronics
INV100051,CLO4791,Jeans,2,2023-08-30,194.74,10051.0,United Kingdom,Clothing
INV100717,CLO4875,T-Shirt,5,2023-08-30,165.01,10015.0,United Kingdom,Clothing
INV100641,HOM1004,Plant Pot,3,2023-08-30,133.18,10052.0,United Kingdom,Home & Garden
INV100522,BOO7937,Magazine,-4,2023-08-30,48.53,10170.0,United Kingdom,Books
INV101821,BOO5253,Textbook,5,2023-08-30,28.0,10156.0,Germany,Books
INV102486,HOM7569,Picture Frame,20,2023-08-30,43.54,10044.0,United Kingdom,Home & Garden
INV101695,TOY4683,Building Blocks,3,2023-08-30,16.42,10001.0,United Kingdom,Toys
INV103518,BOO2010,Textbook,1,2023-08-30,28.28,10007.0,United Kingdom,Books
INV104499,CLO9740,Jacket,3,2023-08-30,103.35,10445.0,United Kingdom,Clothing
INV104904,CLO6735,T-Shirt,2,2023-08-30,36.63,10008.0,France,Clothing
INV103989,HOM2781,Picture Frame,1,2023-08-30,22.09,10192.0,United Kingdom,Home & Garden
INV102227,CLO1761,T-Shirt,1,2023-08-30,29.78,10496.0,Spain,Clothing
INV103904,CLO5533,Sneakers,1,2023-08-30,77.37,10229.0,United Kingdom,Clothing
INV104490,HOM3251,Lamp,6,2023-08-30,49.98,10237.0,United Kingdom,Home & Garden
INV102525,ELE1961,Mouse,2,2023-08-30,744.1,10065.0,United Kingdom,Electronics
INV102023,CLO3649,Jacket,3,2023-08-30,133.59,10071.0,United Kingdom,Clothing
INV101875,CLO7192,Scarf,2,2023-08-31,139.32,10488.0,France,Clothing
INV101899,ELE9594,Monitor,2,2023-08-31,794.99,10123.0,United Kingdom,Electronics
INV101552,HOM5943,Plant Pot,2,2023-08-31,95.52,10114.0,United Kingdom,Home & Garden
INV100155,CLO6634,Jeans,4,2023-08-31,82.34,10412.0,Germany,Clothing
INV100958,TOY6738,Doll,10,2023-08-31,33.75,10410.0,France,Toys
INV101115,ELE6917,Mouse,10,2023-08-31,490.39,10181.0,United Kingdom,Electronics
INV102701,CLO2656,Jacket,1,2023-08-31,67.91,10412.0,Belgium,Clothing
INV102928,TOY8081,Building Blocks,5,2023-08-31,46.88,10362.0,United Kingdom,Toys
INV101928,TOY2291,Building Blocks,4,2023-08-31,79.71,10238.0,Switzerland,Toys
INV103310,HOM8324,Picture Frame,-1,2023-08-31,77.34,10475.0,United Kingdom,Home & Garden
INV101400,ELE8325,Laptop,2,2023-09-01,374.88,10026.0,United Kingdom,Electronics
INV101176,TOY5712,Building Blocks,1,2023-09-01,27.67,10081.0,United Kingdom,Toys
INV103837,ELE6404,Keyboard,1,2023-09-01,301.18,10316.0,United Kingdom,Electronics
INV100039,CLO9102,Sneakers,3,2023-09-01,72.7,10298.0,United Kingdom,Clothing
INV104391,HOM7558,Plant Pot,24,2023-09-01,33.52,10129.0,United Kingdom,Home & Garden
INV102367,CLO4283,Jeans,1,2023-09-01,85.7,10358.0,United Kingdom,Clothing
INV104735,BOO1110,Fiction Book,4,2023-09-02,36.67,10043.0,United Kingdom,Books
INV102014,TOY2618,Action Figure,10,2023-09-02,16.59,10148.0,United Kingdom,Toys
INV104603,TOY9168,Board Game,2,2023-09-02,13.49,10063.0,United Kingdom,Toys
INV103416,ELE9366,Mouse,20,2023-09-02,270.49,10052.0,United Kingdom,Electronics
INV102801,HOM9014,Garden Tools,6,2023-09-02,100.36,10311.0,United Kingdom,Home & Garden
INV104407,CLO3369,T-Shirt,6,2023-09-02,182.62,10468.0,United Kingdom,Clothing
INV104204,ELE7467,USB Cable,2,2023-09-02,453.8,10260.0,USA,Electronics
INV103974,TOY1543,Board Game,1,2023-09-02,36.94,10489.0,United Kingdom,Toys
INV101507,ELE5893,Laptop,1,2023-09-02,733.07,10072.0,United Kingdom,Electronics
INV103248,BOO2332,Fiction Book,4,2023-09-02,11.17,10333.0,United Kingdom,Books
INV102089,HOM7900,Picture Frame,4,2023-09-02,64.55,10082.0,Australia,Home & Garden
INV104876,ELE7084,Headphones,1,2023-09-03,497.96,10165.0,United Kingdom,Electronics
INV102477,HOM6299,Vase,10,2023-09-03,36.67,10141.0,France,Home & Garden
INV101391,CLO7524,Sneakers,3,2023-09-03,96.36,10239.0,United Kingdom,Clothing
INV101325,ELE6938,Laptop,2,2023-09-03,388.81,10405.0,United Kingdom,Electronics
INV104565,TOY6644,Doll,1,2023-09-03,50.26,10433.0,United Kingdom,Toys
INV101930,TOY3939,Building Blocks,1,2023-09-03,39.68,10367.0,France,Toys
INV104582,HOM9149,Garden Tools,3,2023-09-03,76.41,10155.0,United Kingdom,Home & Garden
INV104598,CLO7028,Jeans,1,2023-09-03,194.62,10023.0,Netherlands,Clothing
INV100485,HOM7801,Plant Pot,2,2023-09-03,21.9,,United Kingdom,Home & Garden
INV100370,TOY5086,Doll,3,2023-09-03,59.78,10054.0,United Kingdom,Toys
INV103491,TOY9083,Building Blocks,2,2023-09-03,49.19,10021.0,Germany,Toys
INV103493,BOO7613,Textbook,2,2023-09-03,22.52,10169.0,United Kingdom,Books
INV102995,ELE3808,Headphones,2,2023-09-03,615.43,10077.0,United Kingdom,Electronics
INV104580,BOO3523,Comic Book,5,2023-09-04,29.25,10129.0,Spain,Books
INV100957,HOM4022,Picture Frame,4,2023-09-04,18.54,10188.0,United Kingdom,Home & Garden
INV100802,BOO3785,Fiction Book,1,2023-09-04,18.21,10213.0,Germany,Books
INV102531,CLO2059,Jeans,1,2023-09-04,49.01,10389.0,United Kingdom,Clothing
INV100220,ELE7897,Monitor,1,2023-09-04,678.61,10062.0,United Kingdom,Electronics
INV100374,TOY4729,Action Figure,12,2023-09-04,32.05,10387.0,United Kingdom,Toys
INV103976,CLO3246,Dress,2,2023-09-04,99.36,10099.0,United Kingdom,Clothing
INV104019,HOM5808,Garden Tools,10,2023-09-04,133.6,10338.0,Germany,Home & Garden
INV100461,HOM2990,Vase,2,2023-09-04,95.98,10094.0,United Kingdom,Home & Garden
INV103013,TOY2596,Board Game,1,2023-09-04,41.3,10080.0,France,Toys
INV104229,TOY1087,Board Game,2,2023-09-04,28.68,10333.0,United Kingdom,Toys
INV100500,TOY7568,Action Figure,4,2023-09-04,26.85,10410.0,France,Toys
INV103072,HOM7373,Cushion,2,2023-09-04,85.89,10477.0,United Kingdom,Home & Garden
INV104557,CLO4722,T-Shirt,3,2023-09-04,195.92,10026.0,United Kingdom,Clothing
INV101497,BOO4052,Comic Book,2,2023-09-04,44.02,10099.0,Belgium,Books
INV101253,CLO5798,Scarf,6,2023-09-04,124.83,10188.0,United Kingdom,Clothing
INV102950,ELE6973,Laptop,1,2023-09-05,248.47,,United Kingdom,Electronics
INV103040,TOY6834,Building Blocks,5,2023-09-05,62.08,10027.0,United Kingdom,Toys
INV102866,CLO5899,Scarf,1,2023-09-05,180.43,10378.0,United Kingdom,Clothing
INV104398,BOO2817,Non-Fiction Book,3,2023-09-05,25.22,10225.0,United Kingdom,Books
INV102332,CLO7658,Sneakers,4,2023-09-05,198.61,10209.0,France,Clothing
INV104108,CLO5154,Jacket,2,2023-09-05,11.92,10149.0,United Kingdom,Clothing
INV103911,CLO3787,Sneakers,2,2023-09-05,129.67,10395.0,United Kingdom,Clothing
INV104018,HOM6129,Plant Pot,1,2023-09-05,107.74,10178.0,United Kingdom,Home & Garden
INV103671,HOM1418,Vase,1,2023-09-05,83.15,10210.0,United Kingdom,Home & Garden
INV104294,ELE9973,Mouse,4,2023-09-05,390.33,10405.0,United Kingdom,Electronics
INV103065,CLO4596,Scarf,1,2023-09-05,54.25,10254.0,United Kingdom,Clothing
INV104364,TOY3392,Building Blocks,3,2023-09-05,49.21,10403.0,Netherlands,Toys
INV104119,TOY2357,Puzzle,1,2023-09-06,25.62,10069.0,Switzerland,Toys
INV101655,HOM9127,Lamp,4,2023-09-06,83.03,10090.0,United Kingdom,Home & Garden
INV102354,BOO2832,Magazine,1,2023-09-06,11.79,10356.0,United Kingdom,Books
INV103469,CLO5918,T-Shirt,2,2023-09-06,39.46,10258.0,United Kingdom,Clothing
INV100798,BOO8746,Non-Fiction Book,2,2023-09-06,48.35,10366.0,United Kingdom,Books
INV103517,ELE2505,Laptop,6,2023-09-06,71.77,10023.0,Germany,Electronics
INV100538,BOO4565,Fiction Book,12,2023-09-06,38.07,10237.0,Netherlands,Books
INV100860,TOY2564,Puzzle,5,2023-09-06,62.23,10319.0,United Kingdom,Toys
INV101258,HOM2353,Garden Tools,4,2023-09-06,66.89,10135.0,United Kingdom,Home & Garden
INV100823,HOM2928,Cushion,6,2023-09-06,128.21,10337.0,United Kingdom,Home & Garden
INV101395,CLO8024,Dress,1,2023-09-07,168.65,10006.0,United Kingdom,Clothing
INV103510,TOY1923,Building Blocks,1,2023-09-07,67.49,10018.0,United Kingdom,Toys
INV103471,BOO1130,Textbook,4,2023-09-07,10.76,10170.0,United Kingdom,Books
INV101920,CLO1442,Hat,10,2023-09-07,116.8,10106.0,United Kingdom,Clothing
INV101458,HOM4003,Plant Pot,12,2023-09-07,109.72,10054.0,USA,Home & Garden
INV100491,ELE3410,Monitor,3,2023-09-07,335.32,10185.0,France,Electronics
INV100483,TOY1228,Board Game,6,2023-09-07,20.15,10488.0,United Kingdom,Toys
